[PokaPoka @ 703075ms/16s/14m/13h, 28d/6mo/2021y] --> Beginning game startup and startup-finish
[PokaPoka @ 968602ms/28s/14m/13h, 28d/6mo/2021y] --> Item Entity[rgb(210-185-25), size(50-50) @ pos(490-40)] interacted with hotbar slot(9) resulting in overflow --> Dropped item Entity[rgb(95-161-99), size(50-50) @ pos(1230-50)]
[PokaPoka @ 627530ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 651121ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 669962ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 689620ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 717276ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 740716ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 767634ms/51s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 388711ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 417761ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 444799ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 473445ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-663)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 501007ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-655)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 527612ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-645)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 557587ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-633)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 592031ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-619)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 623454ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-603)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 657597ms/52s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-585)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 238922ms/53s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-675)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 263858ms/53s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-673)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 285099ms/53s/14m/13h, 28d/6mo/2021y] --> Began jumping *Entity[rgb(95-161-99), size(50-50) @ pos(1230-669)] with expected peak @ (x:1230, y:100)
[PokaPoka @ 305377ms/53s/14m/13h, 28d/6mo/2021y] --> Attempted to QUIT @ Esc key
[PokaPoka @ 305377ms/53s/14m/13h, 28d/6mo/2021y] --> Shutting down (2nd to last) final!
[PokaPoka @ 305377ms/53s/14m/13h, 28d/6mo/2021y] --> Exported game log as PokaPoka_270932_16_14_13_28_6_2021.log
